"ID de registro","Nombre de Línea de OT","Punto de venta.id","Punto de venta"
zcrm_707987000001924207,"Sala de juegos Coravi, OT, 30027, 47217d4019",zcrm_707987000004036046,"Sala de juegos Coravi"
zcrm_707987000001924208,"Sala de juegos Coravi, OT, 30027, 72c55d91fc",zcrm_707987000004036046,"Sala de juegos Coravi"
zcrm_707987000001924209,"Dalia 6, OT, 30028, PUERTO DEL CARMEN, Av. de las Playas, 31, 35510 Puerto del Carmen, Las Palmas, e2bb1463c0",zcrm_707987000000597836,"Dalia 6"
zcrm_707987000001924210,"Dalia 6, OT, 30028, PUERTO DEL CARMEN, Av. de las Playas, 31, 35510 Puerto del Carmen, Las Palmas, 58fb001f4c",zcrm_707987000000597836,"Dalia 6"
zcrm_707987000001924211,"Dalia 6, OT, 30028, PUERTO DEL CARMEN, Av. de las Playas, 31, 35510 Puerto del Carmen, Las Palmas, d2f7d4503f",zcrm_707987000000597836,"Dalia 6"
zcrm_707987000001924212,"Mikieva La Paz, OT, 30029, PUERTO DE LA CRUZ, C. Aceviño, 17, 38400 Puerto de la Cruz, Santa Cruz de Tenerife. Urb La Paz ,C/Aceviño 10, dcde3dc100",zcrm_707987000000584908,"Mikieva La Paz"
zcrm_707987000001924213,"Mikieva La Paz, OT, 30029, PUERTO DE LA CRUZ, C. Aceviño, 17, 38400 Puerto de la Cruz, Santa Cruz de Tenerife. Urb La Paz ,C/Aceviño 10, e8ed99868d",zcrm_707987000000584908,"Mikieva La Paz"
zcrm_707987000001924214,"Mikieva La Paz, OT, 30029, PUERTO DE LA CRUZ, C. Aceviño, 17, 38400 Puerto de la Cruz, Santa Cruz de Tenerife. Urb La Paz ,C/Aceviño 10, 704dd1f456",zcrm_707987000000584908,"Mikieva La Paz"
zcrm_707987000001924215,"Mikieva La Paz, OT, 30029, PUERTO DE LA CRUZ, C. Aceviño, 17, 38400 Puerto de la Cruz, Santa Cruz de Tenerife. Urb La Paz ,C/Aceviño 10, 8c3c35fc21",zcrm_707987000000584908,"Mikieva La Paz"
zcrm_707987000001924216,"Mikieva La Paz, OT, 30029, PUERTO DE LA CRUZ, C. Aceviño, 17, 38400 Puerto de la Cruz, Santa Cruz de Tenerife. Urb La Paz ,C/Aceviño 10, b9a6a0091d",zcrm_707987000000584908,"Mikieva La Paz"
zcrm_707987000001924217,"Hyundai, OT, 30030, MILLER BAJO, CC La Loza - Miller Bajo, 1b0b2106df",zcrm_707987000000599424,Hyundai
zcrm_707987000001924218,"Domingo Alonso, OT, 30030, 7 PALMAS, Avda. Pintor Felo Monzón, 34 - bajo, b349722764",zcrm_707987000000599470,"Domingo Alonso"
zcrm_707987000001924219,"Domingo Alonso, OT, 30031, d2dbc250b1",zcrm_707987000004036051,"Domingo Alonso"
zcrm_707987000001924220,"Domingo Alonso, OT, 30031, b46ed715e8",zcrm_707987000004036051,"Domingo Alonso"
zcrm_707987000001924221,"Fund Grube Varadero, OT, 30032, VARADERO, P.º de las Meloneras, 35100 Maspalomas, Las Palmas, 2fad264c60",zcrm_707987000000584851,"Fund Grube Varadero"
zcrm_707987000001924222,"Riu Parfums Castillo, OT, 30032, EL CASTILLO, CC El Castillo, Local 13 y 14, 189bce775a",zcrm_707987000000596315,"Riu Parfums Castillo"
zcrm_707987000001924223,"Fund Grube Palmeras, OT, 30033, CORRALEJO, Palmeras,CC Las Palmeras Local 1Avda Nstra Señora, df289b9358",zcrm_707987000000596895,"Fund Grube Palmeras"
zcrm_707987000001924224,"Fund Grube CC Yumbo, OT, 30033, CC YUMBO, C.C. Yumbo, local 13-14-16. Av. Estados Unidos, 54, 35100 Maspalomas, Las Palmas, 82d54cbf1e",zcrm_707987000000584853,"Fund Grube CC Yumbo"
zcrm_707987000001924225,"Fund Grube Mogán Mall, OT, 30033, PUERTO RICO, Av. Tomás Roca Bosch, 9, 35130 Puerto Rico de Gran Canaria, Las Palmas. Mogán Mall, deb3bb7651",zcrm_707987000000599352,"Fund Grube Mogán Mall"
zcrm_707987000001924226,"Fund Grube Tías, OT, 30033, PUERTO DEL CARMEN, Av. de las Playas, 19, 35510, Tías, Las Palmas. C/Islas 8-10, 1933207c7c",zcrm_707987000000596887,"Fund Grube Tías"
zcrm_707987000001924227,"Fund Grube Open Mall, OT, 30033, ARRECIFE, C/ León y Castillo, 156, 8ab247e6c2",zcrm_707987000000599816,"Fund Grube Open Mall"
zcrm_707987000001924228,"Fund Grube Martianez, OT, 30033, PUERTO DE LA CRUZ, Av. de Cristobal Colón, 12, 38400 Puerto de la Cruz, Santa Cruz de Tenerife. Martianez Bajos Hotel H, 8280a67077",zcrm_707987000000596419,"Fund Grube Martianez"
zcrm_707987000001924229,"Fund Grube - Plaza Duque, OT, 30033, ADEJE, C.C. Plaza del Duque. C. Londres, 38660 Costa Adeje, Santa Cruz de Tenerife., aadd05ecd1",zcrm_707987000000599391,"Fund Grube - Plaza Duque"
zcrm_707987000001924230,"Fund Grube Rubicón (PROX. APERTURA FINAL NOV), OT, 30033, PLAYA BLANCA, CC Rubicon Urb Playa del Aguila s/n Hotel, 6d96a076ff",zcrm_707987000000596449,"Fund Grube Rubicón"
zcrm_707987000001924231,"Fund Grube - Carlota, OT, 30034, SANTIAGO, C.C. Carlota. C. Francisco Andrade Fumero, 8, 38660 Playa de la Américas, Santa Cruz de Tenerife., a980ab33c0",zcrm_707987000000596390,"Fund Grube - Carlota"
zcrm_707987000001924232,"Fund Grube Mogán Mall, OT, 30034, PUERTO RICO, Av. Tomás Roca Bosch, 9, 35130 Puerto Rico de Gran Canaria, Las Palmas. Mogán Mall, ba233a7d27",zcrm_707987000000599352,"Fund Grube Mogán Mall"
zcrm_707987000001924233,"Fund Grube Muelle, OT, 30034, PUERTO, Muelle, CC El Muelle, 873e9d0afc",zcrm_707987000000597976,"Fund Grube Muelle"
zcrm_707987000001924234,"Fund Grube - Plaza Duque, OT, 30035, ADEJE, C.C. Plaza del Duque. C. Londres, 38660 Costa Adeje, Santa Cruz de Tenerife., a84d389012",zcrm_707987000000599391,"Fund Grube - Plaza Duque"
zcrm_707987000001924235,"Fund Grube Mogán Mall, OT, 30035, PUERTO RICO, Av. Tomás Roca Bosch, 9, 35130 Puerto Rico de Gran Canaria, Las Palmas. Mogán Mall, d743d92a93",zcrm_707987000000599352,"Fund Grube Mogán Mall"
zcrm_707987000001924236,"Fund Grube Muelle, OT, 30035, PUERTO, Muelle, CC El Muelle, 2cd6ada9b2",zcrm_707987000000597976,"Fund Grube Muelle"
zcrm_707987000001924237,"Fund Grube Safari, OT, 30035, ARONA, Av. las Américas, 5, 38660 Arona, Santa Cruz de Tenerife. CC Safari, local 31-32,41-4, 7dd337d3e2",zcrm_707987000000599491,"Fund Grube Safari"
zcrm_707987000001924238,"Fund Grube Tropical, OT, 30035, PARCELA X, Avenida Madrid, s/n, C.C. Tropical, Locales 8-9-10, 35100, Las Palmas, 362628e78c",zcrm_707987000000584849,"Fund Grube Tropical"
zcrm_707987000001924239,"Riu Parfums Varadero, OT, 30035, VARADERO, C.C. Varadero. C. Mar Mediterráneo, 35100 Maspalomas, Las Palmas., 6d30515996",zcrm_707987000000584912,"Riu Parfums Varadero"
zcrm_707987000001924240,"Fund Grube Vista Sur, OT, 30036, SANTIAGO, 38650 Playa de la Américas, Sta. C. de Tenerife, CC Vista Sur, 55f4d19a74",zcrm_707987000000597463,"Fund Grube Vista Sur"
zcrm_707987000001924241,"Fund Grube CC Yumbo, OT, 30037, CC YUMBO, C.C. Yumbo, local 13-14-16. Av. Estados Unidos, 54, 35100 Maspalomas, Las Palmas, 8a3003ef98",zcrm_707987000000584853,"Fund Grube CC Yumbo"
zcrm_707987000001924242,"Fund Grube Martianez, OT, 30037, PUERTO DE LA CRUZ, Av. de Cristobal Colón, 12, 38400 Puerto de la Cruz, Santa Cruz de Tenerife. Martianez Bajos Hotel H, 34c5841fb0",zcrm_707987000000596419,"Fund Grube Martianez"
zcrm_707987000001924243,"Fund Grube Mogán, OT, 30037, MOGAN, Mogán-GRAN CANARIA, f96354bf3c",zcrm_707987000000598469,"Fund Grube Mogán"
zcrm_707987000001924244,"Fund Grube Safari, OT, 30037, ARONA, Av. las Américas, 5, 38660 Arona, Santa Cruz de Tenerife. CC Safari, local 31-32,41-4, cefca5f885",zcrm_707987000000599491,"Fund Grube Safari"
zcrm_707987000001924245,"Fund Grube Tías, OT, 30037, PUERTO DEL CARMEN, Av. de las Playas, 19, 35510, Tías, Las Palmas. C/Islas 8-10, f324173973",zcrm_707987000000596887,"Fund Grube Tías"
zcrm_707987000001924246,"Esennia Buganvilla, OT, 30037, JANDIA, CC Buganvilla lc2, Avda Saladar, 3587988c53",zcrm_707987000000598917,"Esennia Buganvilla"
zcrm_707987000001924247,"Palace Parfums Santiago III, OT, 30037, ADEJE, C.C. Parque Santiago III. Avda. Las Américas, 38650. Arona, Santa Cruz de Tenerife. Local 41., 0ba1ecd2f8",zcrm_707987000000596814,"Palace Parfums Santiago III"
zcrm_707987000001924248,"Fund Grube Palm Garden, OT, 30037, JANDIA, Av. del Saladar, 8, 12, 35625 Morro Jable, Las Palmas, f05b585ebd",zcrm_707987000000596309,"Fund Grube Palm Garden"
zcrm_707987000001924249,"Fund Grube Muelle, OT, 30038, PUERTO, Muelle, CC El Muelle, 179eca9bf5",zcrm_707987000000597976,"Fund Grube Muelle"
zcrm_707987000001924250,"Fund Grube Open Mall, OT, 30038, ARRECIFE, C/ León y Castillo, 156, 2427ded720",zcrm_707987000000599816,"Fund Grube Open Mall"
zcrm_707987000001924251,"Dos por Dos Tfe, OT, 30039, SANTA CRUZ, Tenerife Varias, 44ef92db0a",zcrm_707987000000596421,"Dos por Dos Tfe"
zcrm_707987000001924252,"Fund Grube Varadero, OT, 30040, VARADERO, P.º de las Meloneras, 35100 Maspalomas, Las Palmas, 23ae6c3a1e",zcrm_707987000000584851,"Fund Grube Varadero"
zcrm_707987000001924253,"Fund Grube Boulevard, OT, 30040, VARADERO, C. Mar Mediterráneo, 35100 Meloneras, Las Palmas. CC Boulevard Faro, eec83df82c",zcrm_707987000000584852,"Fund Grube Boulevard"
zcrm_707987000001924254,"Fund Grube Varadero, OT, 30040, VARADERO, P.º de las Meloneras, 35100 Maspalomas, Las Palmas, 72bd0394f1",zcrm_707987000000584851,"Fund Grube Varadero"
zcrm_707987000001924255,"Fund Grube Boulevard, OT, 30040, VARADERO, C. Mar Mediterráneo, 35100 Meloneras, Las Palmas. CC Boulevard Faro, 930702f689",zcrm_707987000000584852,"Fund Grube Boulevard"
zcrm_707987000001924256,"Fund Grube CC Yumbo, OT, 30041, CC YUMBO, C.C. Yumbo, local 13-14-16. Av. Estados Unidos, 54, 35100 Maspalomas, Las Palmas, 2bb8de9d45",zcrm_707987000000584853,"Fund Grube CC Yumbo"
zcrm_707987000001924257,"Fund Grube Palmeras, OT, 30041, CORRALEJO, Palmeras,CC Las Palmeras Local 1Avda Nstra Señora, 103e23816f",zcrm_707987000000596895,"Fund Grube Palmeras"
zcrm_707987000001924258,"Fund Grube Rubicón (PROX. APERTURA FINAL NOV), OT, 30041, PLAYA BLANCA, CC Rubicon Urb Playa del Aguila s/n Hotel, a4f84e3b45",zcrm_707987000000596449,"Fund Grube Rubicón"
zcrm_707987000001924259,"GRUPO LIS -LIS VIII, OT, 30041, LAS GALLETAS, CC Alborada, local nº 2 A Avda Paseo Marcel Vange, 35215c5b96",zcrm_707987000000596339,"GRUPO LIS -LIS VIII"
zcrm_707987000001924260,"Fund Grube CC Yumbo, OT, 30041, CC YUMBO, C.C. Yumbo, local 13-14-16. Av. Estados Unidos, 54, 35100 Maspalomas, Las Palmas, 360c09201b",zcrm_707987000000584853,"Fund Grube CC Yumbo"
zcrm_707987000001924261,"Fund Grube Palmeras, OT, 30041, CORRALEJO, Palmeras,CC Las Palmeras Local 1Avda Nstra Señora, 3408d371d4",zcrm_707987000000596895,"Fund Grube Palmeras"
zcrm_707987000001924262,"Fund Grube Rubicón (PROX. APERTURA FINAL NOV), OT, 30041, PLAYA BLANCA, CC Rubicon Urb Playa del Aguila s/n Hotel, 754ee9b48f",zcrm_707987000000596449,"Fund Grube Rubicón"
zcrm_707987000001924263,"GRUPO LIS -LIS VIII, OT, 30041, LAS GALLETAS, CC Alborada, local nº 2 A Avda Paseo Marcel Vange, e59d13421e",zcrm_707987000000596339,"GRUPO LIS -LIS VIII"
zcrm_707987000001924264,"Fund Grube Palm Garden, OT, 30041, JANDIA, Av. del Saladar, 8, 12, 35625 Morro Jable, Las Palmas, 71cd882d10",zcrm_707987000000596309,"Fund Grube Palm Garden"
zcrm_707987000001924265,"Dos por Dos, Grupo Imagen, S.L., OT, 30041, TELDE, Urb Juan Ascanio s/n, 5f7d555db6",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001924266,"Fund Grube Rubicón (PROX. APERTURA FINAL NOV), OT, 30041, PLAYA BLANCA, CC Rubicon Urb Playa del Aguila s/n Hotel, 9ca2924bca",zcrm_707987000000596449,"Fund Grube Rubicón"
zcrm_707987000001924267,"Dos por Dos, Grupo Imagen, S.L., OT, 30042, TELDE, Urb Juan Ascanio s/n, baeb0f643e",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001924268,"Evergreen Santiago III, OT, 30043, TF SUR, C. C. Parque Santiago 3, 38650 Playa de Las Americas, Arona, da0874f966",zcrm_707987000000584777,"Evergreen Santiago III"
zcrm_707987000001924269,"Evergreen Santiago III, OT, 30043, TF SUR, C. C. Parque Santiago 3, 38650 Playa de Las Americas, Arona, 15b929aa9e",zcrm_707987000000584777,"Evergreen Santiago III"
zcrm_707987000001924270,"Esennia Oasis, OT, 30043, VARADERO, CC Oasis Varadero, 07e66f3a0f",zcrm_707987000000596344,"Esennia Oasis"
zcrm_707987000001924271,"Esennia Oasis, OT, 30043, VARADERO, CC Oasis Varadero, deaaff9f3a",zcrm_707987000000596344,"Esennia Oasis"
zcrm_707987000001924272,"Esennia Oasis, OT, 30043, VARADERO, CC Oasis Varadero, af8b64b0c8",zcrm_707987000000596344,"Esennia Oasis"
zcrm_707987000001924273,"Esennia Oasis, OT, 30043, VARADERO, CC Oasis Varadero, 83b4558c1b",zcrm_707987000000596344,"Esennia Oasis"
zcrm_707987000001924274,"Esennia Oasis, OT, 30043, VARADERO, CC Oasis Varadero, f623ebc999",zcrm_707987000000596344,"Esennia Oasis"
zcrm_707987000001924275,"Evergreen Santiago III, OT, 30043, TF SUR, C. C. Parque Santiago 3, 38650 Playa de Las Americas, Arona, da972de12b",zcrm_707987000000584777,"Evergreen Santiago III"
zcrm_707987000001924276,"Evergreen Santiago III, OT, 30043, TF SUR, C. C. Parque Santiago 3, 38650 Playa de Las Americas, Arona, 7b165d9976",zcrm_707987000000584777,"Evergreen Santiago III"
zcrm_707987000001924277,"Evergreen Santiago III, OT, 30043, TF SUR, C. C. Parque Santiago 3, 38650 Playa de Las Americas, Arona, d27285c261",zcrm_707987000000584777,"Evergreen Santiago III"
zcrm_707987000001924278,"Evergreen Santiago III, OT, 30043, TF SUR, C. C. Parque Santiago 3, 38650 Playa de Las Americas, Arona, 812d0efdbe",zcrm_707987000000584777,"Evergreen Santiago III"
zcrm_707987000001924279,"Esennia Oasis, OT, 30043, VARADERO, CC Oasis Varadero, dcfd9d3c36",zcrm_707987000000596344,"Esennia Oasis"
zcrm_707987000001924280,"Evergreen Santiago III, OT, 30043, TF SUR, C. C. Parque Santiago 3, 38650 Playa de Las Americas, Arona, 4e86f5f036",zcrm_707987000000584777,"Evergreen Santiago III"
zcrm_707987000001924281,"Sabina Siam, OT, 30044, ADEJE, Av. Siam, 3, 38660 Costa Adeje, Santa Cruz de Tenerife, d0c57c7d46",zcrm_707987000000597893,"Sabina Siam"
zcrm_707987000001924282,"Edelweiss II (Los Arcos), OT, 30045, CORRALEJO, CC Los Arcos, Av. Ntra. Sra. del Carmen, 19, 35660, Corralejo, 4337f3cfd8",zcrm_707987000000597848,"Edelweiss II (Los Arcos)"
zcrm_707987000001924283,"Edelweiss II (Los Arcos), OT, 30045, CORRALEJO, CC Los Arcos, Av. Ntra. Sra. del Carmen, 19, 35660, Corralejo, e1b095a59f",zcrm_707987000000597848,"Edelweiss II (Los Arcos)"
zcrm_707987000001924284,"Edelweiss II (Los Arcos), OT, 30045, CORRALEJO, CC Los Arcos, Av. Ntra. Sra. del Carmen, 19, 35660, Corralejo, 7cf8e0664b",zcrm_707987000000597848,"Edelweiss II (Los Arcos)"
zcrm_707987000001924286,"Rework Inmobiliaria, OT, 30326, 8f871edc24",zcrm_707987000004036045,"Rework Inmobiliaria"
zcrm_707987000001924288,"Rework Inmobiliaria, OT, 30326, 1385ad1877",zcrm_707987000004036045,"Rework Inmobiliaria"
zcrm_707987000001924290,"Rework Inmobiliaria, OT, 30326, d5a0eb960d",zcrm_707987000004036045,"Rework Inmobiliaria"
zcrm_707987000001924292,"Rework Inmobiliaria, OT, 30326, 9b2dee3d55",zcrm_707987000004036045,"Rework Inmobiliaria"
zcrm_707987000001924294,"Sala de juegos Coravi, OT, 30327, bef1df94ac",zcrm_707987000004036046,"Sala de juegos Coravi"
zcrm_707987000001924296,"Sala de juegos Coravi, OT, 30327, 2239b5eb32",zcrm_707987000004036046,"Sala de juegos Coravi"
zcrm_707987000001924298,"Sala de juegos Coravi, OT, 30327, 3a7d93b969",zcrm_707987000004036046,"Sala de juegos Coravi"
zcrm_707987000001924300,"PDV NO ENCONTRADO EN EL CÓDIGO DE PROCESADO DE DATOS - CORREGIR MANUALMENTE (CREAR EL PDV EN EL CRM), OT, 30327, ZONA DEL PDV NO ENCONTRADO, DIRECCIÓN DEL PDV NO ENCONTRADO, e0bac4e8ad",zcrm_707987000004036055,"Primor La Laguna"
zcrm_707987000001924301,"Primor Los Cristianos, OT, 30048, ef7a35d272",zcrm_707987000004036057,"Primor Los Cristianos"
zcrm_707987000001924303,"Primor Los Cristianos, OT, 30048, 00cc58ee27",zcrm_707987000004036057,"Primor Los Cristianos"
zcrm_707987000001924305,"Primor Los Cristianos, OT, 30049, 3a2b584c11",zcrm_707987000004036057,"Primor Los Cristianos"
zcrm_707987000001924307,"Primor Los Cristianos, OT, 30049, 75e5444bdd",zcrm_707987000004036057,"Primor Los Cristianos"
zcrm_707987000001924309,"Riu Parfums Varadero, OT, 30050, VARADERO, C.C. Varadero. C. Mar Mediterráneo, 35100 Maspalomas, Las Palmas., 1cdc34a962",zcrm_707987000000584912,"Riu Parfums Varadero"
zcrm_707987000001924310,"Allkauf Mogán, OT, 30051, MOGAN, Av. de las Artes, 35138, Las Palmas, dd97f03895",zcrm_707987000000584769,"Allkauf Mogán"
zcrm_707987000001924570,"France Parfums, OT, 30051, MOGAN, Varadero,nº6 - Playa de Mogán, 5ef4c6f899",zcrm_707987000000597805,"France Parfums"
zcrm_707987000001924571,"Fund Grube Fariones, OT, 30051, PUERTO DEL CARMEN, Fariones,Avda de las playas s/n cerca hotel farion, c6ae092e76",zcrm_707987000000597448,"Fund Grube Fariones"
zcrm_707987000001924572,"Fund Grube Martianez, OT, 30051, PUERTO DE LA CRUZ, Av. de Cristobal Colón, 12, 38400 Puerto de la Cruz, Santa Cruz de Tenerife. Martianez Bajos Hotel H, 0a3477afd1",zcrm_707987000000596419,"Fund Grube Martianez"
zcrm_707987000001924573,"Fund Grube Palmeras, OT, 30051, CORRALEJO, Palmeras,CC Las Palmeras Local 1Avda Nstra Señora, 966ec00e93",zcrm_707987000000596895,"Fund Grube Palmeras"
zcrm_707987000001924574,"Fund Grube Varadero, OT, 30051, VARADERO, P.º de las Meloneras, 35100 Maspalomas, Las Palmas, 2829e4e37c",zcrm_707987000000584851,"Fund Grube Varadero"
zcrm_707987000001924575,"Grupo Lis - Lis Center II, OT, 30051, FAÑABE, C. Lisboa, 2, 38660 Costa Adeje, CC Gran Sur, 7a82787610",zcrm_707987000000596477,"Grupo Lis - Lis Center II"
zcrm_707987000001924576,"GRUPO LIS - LIS XII, OT, 30051, LOS CRISTIANOS, C/Amalia Alayón, nº 22, f6a4a05d11",zcrm_707987000000596320,"GRUPO LIS - LIS XII"
zcrm_707987000001924577,"GRUPO LIS -LIS IV, OT, 30051, FAÑABE, Cntro Cial San Miguel, local 4, e8d80d2b3e",zcrm_707987000000584879,"GRUPO LIS -LIS IV"
zcrm_707987000001924578,"Cala I, OT, 30051, PUERTO DEL ROSARIO, C/León y Castillo, nº 39, 874116dd40",zcrm_707987000000584785,"Cala I"
zcrm_707987000001924579,"Dalia 10, OT, 30051, PUERTO DEL CARMEN, Av. de las Playas, 53, 35510 Puerto del Carmen, Las Palmas, b06dfa0137",zcrm_707987000000584856,"Dalia 10"
zcrm_707987000001924580,"Dalia 21, OT, 30051, JANDIA, Centro Comercial Bahia Costa Calma, C. Punta de los Molinillos, 4, 35627 Costa Calma, Las Palmas, 1c4c9a96f2",zcrm_707987000000596881,"Dalia 21"
zcrm_707987000001924581,"Dalia 6, OT, 30051, PUERTO DEL CARMEN, Av. de las Playas, 31, 35510 Puerto del Carmen, Las Palmas, 088943786b",zcrm_707987000000597836,"Dalia 6"
zcrm_707987000001924582,"Edelweiss III (Rotondas), OT, 30051, PUERTO DEL ROSARIO, C. Francisco Pi y Arsuaga, 2, 35600 Puerto del Rosario, Las Palmas, a00d48fb51",zcrm_707987000000598406,"Edelweiss III (Rotondas)"
zcrm_707987000001924583,"Esennia Buganvilla, OT, 30051, JANDIA, CC Buganvilla lc2, Avda Saladar, b3c37e51cd",zcrm_707987000000598917,"Esennia Buganvilla"
zcrm_707987000001924584,"Esennia Tías, OT, 30051, PUERTO DEL CARMEN, Av. de las Playas, 5, 35510, Tías, Las Palmas, 04c11bbf5f",zcrm_707987000000597817,"Esennia Tías"
zcrm_707987000001924585,"Glamour & Beauty - Mirador, OT, 30051, TELDE, C.C. El Mirador. Av. Santa Rita de Casia, 35220 Las Palmas de Gran Canaria, Las Palmas., fcf43ee931",zcrm_707987000000598494,"Glamour & Beauty - Mirador"
zcrm_707987000001924586,"Perfumes.es Oasis, OT, 30051, SANTIAGO, C.C. Oasis Av. las Américas, 9, 38660 Arona, 546a3f6b35",zcrm_707987000000596400,"Perfumes.es Oasis"
zcrm_707987000001924587,"Perfumes.es Sun Beach, OT, 30051, FAÑABE, C/ Londres 6, C. C. Sol Sun Beach, 38660 Playa Fañabe, Adeje, e69a180f6a",zcrm_707987000000584916,"Perfumes.es Sun Beach"
zcrm_707987000001924588,"Sasha- apertura mayo 2012, OT, 30051, ARRECIFE, C/León y Castillo, 21, local 2, 5293a40500",zcrm_707987000000597450,Sasha
zcrm_707987000001924589,"Sam Playa Blanca, OT, 30051, PLAYA BLANCA, C. Limones, 15, 35580 Playa Blanca, Las Palmas, 95c273b7a9",zcrm_707987000000596401,"Sam Playa Blanca"
zcrm_707987000001924590,"Sabina Casino, OT, 30051, PUERTO DEL CARMEN, Av. de las Playas, esquina c/chalana, 35510 Puerto del Carmen, Las Palmas, 2086c930aa",zcrm_707987000000597914,"Sabina Casino"
zcrm_707987000001924591,"Sam Playa Blanca, OT, 30051, PLAYA BLANCA, C. Limones, 15, 35580 Playa Blanca, Las Palmas, 4a99c889e0",zcrm_707987000000596401,"Sam Playa Blanca"
zcrm_707987000001924592,"Sabina Casino, OT, 30051, PUERTO DEL CARMEN, Av. de las Playas, esquina c/chalana, 35510 Puerto del Carmen, Las Palmas, 84a964a9f3",zcrm_707987000000597914,"Sabina Casino"
zcrm_707987000001924593,"Palace Parfums Cristóbal, OT, 30051, SANTIAGO, Bungalow Parque Cristobal ,Avda Rafael Puig Llivin, 9d66450735",zcrm_707987000000596450,"Palace Parfums Cristóbal"
zcrm_707987000001924594,"Esennia Oasis, OT, 30051, VARADERO, CC Oasis Varadero, 27c7530c5a",zcrm_707987000000596344,"Esennia Oasis"
zcrm_707987000001924595,"Dalia 19, OT, 30051, JANDIA, Centro Comercial Faro Atlántica, local 10-12. Avenida el Saladar, s/n, 35625, Las Palmas, f14ce81e17",zcrm_707987000000596874,"Dalia 19"
zcrm_707987000001924596,"Sam Pto. del Carmen, OT, 30051, PUERTO DEL CARMEN, Av. de las Playas, 8, 35510 Tías, Las Palmas, 07609c8858",zcrm_707987000000584937,"Sam Pto. del Carmen"
zcrm_707987000001924597,"Dos por Dos, Grupo Imagen, S.L., OT, 30051, TELDE, Urb Juan Ascanio s/n, e0303397e2",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
